iteration,n_rounds,skill_ids,skill_names,t_start,t_end
21,23,"[1, 4, 0, 2, 4, 2, 4, 1, 4, 0, 1, 3, 4, 2, 0, 3, 4, 4, 2, 2, 0, 2, 2]","[""turn_right"", ""cruise"", ""turn_left"", ""accelerate"", ""cruise"", ""accelerate"", ""cruise"", ""turn_right"", ""cruise"", ""turn_left"", ""turn_right"", ""decelerate"", ""cruise"", ""accelerate"", ""turn_left"", ""decelerate"", ""cruise"", ""cruise"", ""accelerate"", ""accelerate"", ""turn_left"", ""accelerate"", ""accelerate""]","[0, 2, 12, 22, 32, 42, 52, 62, 69, 79, 88, 94, 104, 114, 124, 133, 141, 151, 161, 171, 181, 185, 195]","[2, 12, 22, 32, 42, 52, 62, 69, 79, 88, 94, 104, 114, 124, 133, 141, 151, 161, 171, 181, 185, 195, 200]"
22,17,"[1, 4, 3, 2, 0, 1, 3, 1, 4, 0, 0, 1, 4, 4, 2, 4, 4]","[""turn_right"", ""cruise"", ""decelerate"", ""accelerate"", ""turn_left"", ""turn_right"", ""decelerate"", ""turn_right"", ""cruise"", ""turn_left"", ""turn_left"", ""turn_right"", ""cruise"", ""cruise"", ""accelerate"", ""cruise"", ""cruise""]","[0, 2, 12, 17, 27, 37, 42, 52, 57, 67, 72, 78, 84, 94, 104, 114, 124]","[2, 12, 17, 27, 37, 42, 52, 57, 67, 72, 78, 84, 94, 104, 114, 124, 126]"
23,23,"[0, 1, 2, 4, 4, 2, 4, 1, 0, 4, 4, 0, 4, 2, 2, 4, 4, 0, 3, 2, 2, 2, 2]","[""turn_left"", ""turn_right"", ""accelerate"", ""cruise"", ""cruise"", ""accelerate"", ""cruise"", ""turn_right"", ""turn_left"", ""cruise"", ""cruise"", ""turn_left"", ""cruise"", ""accelerate"", ""accelerate"", ""cruise"", ""cruise"", ""turn_left"", ""decelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate""]","[0, 2, 11, 21, 31, 41, 51, 61, 65, 72, 82, 92, 102, 112, 122, 129, 139, 149, 159, 167, 177, 187, 197]","[2, 11, 21, 31, 41, 51, 61, 65, 72, 82, 92, 102, 112, 122, 129, 139, 149, 159, 167, 177, 187, 197, 200]"
24,24,"[2, 0, 4, 0, 3, 2, 3, 2, 2, 2, 4, 0, 0, 2, 1, 0, 2, 4, 1, 3, 2, 0, 4, 2]","[""accelerate"", ""turn_left"", ""cruise"", ""turn_left"", ""decelerate"", ""accelerate"", ""decelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""cruise"", ""turn_left"", ""turn_left"", ""accelerate"", ""turn_right"", ""turn_left"", ""accelerate"", ""cruise"", ""turn_right"", ""decelerate"", ""accelerate"", ""turn_left"", ""cruise"", ""accelerate""]","[0, 10, 12, 22, 26, 31, 41, 47, 57, 67, 77, 87, 97, 107, 117, 123, 133, 143, 153, 160, 168, 178, 183, 193]","[10, 12, 22, 26, 31, 41, 47, 57, 67, 77, 87, 97, 107, 117, 123, 133, 143, 153, 160, 168, 178, 183, 193, 200]"
25,25,"[4, 4, 2, 1, 1, 0, 0, 1, 1, 4, 1, 2, 1, 3, 4, 4, 3, 4, 2, 4, 0, 0, 1, 0, 2]","[""cruise"", ""cruise"", ""accelerate"", ""turn_right"", ""turn_right"", ""turn_left"", ""turn_left"", ""turn_right"", ""turn_right"", ""cruise"", ""turn_right"", ""accelerate"", ""turn_right"", ""decelerate"", ""cruise"", ""cruise"", ""decelerate"", ""cruise"", ""accelerate"", ""cruise"", ""turn_left"", ""turn_left"", ""turn_right"", ""turn_left"", ""accelerate""]","[0, 10, 20, 30, 32, 36, 43, 53, 58, 65, 75, 83, 93, 103, 113, 123, 133, 135, 145, 155, 165, 171, 178, 188, 195]","[10, 20, 30, 32, 36, 43, 53, 58, 65, 75, 83, 93, 103, 113, 123, 133, 135, 145, 155, 165, 171, 178, 188, 195, 200]"
26,25,"[1, 0, 1, 0, 4, 4, 4, 4, 2, 1, 0, 0, 3, 4, 2, 0, 2, 4, 1, 1, 2, 1, 1, 2, 1]","[""turn_right"", ""turn_left"", ""turn_right"", ""turn_left"", ""cruise"", ""cruise"", ""cruise"", ""cruise"", ""accelerate"", ""turn_right"", ""turn_left"", ""turn_left"", ""decelerate"", ""cruise"", ""accelerate"", ""turn_left"", ""accelerate"", ""cruise"", ""turn_right"", ""turn_right"", ""accelerate"", ""turn_right"", ""turn_right"", ""accelerate"", ""turn_right""]","[0, 2, 5, 7, 17, 27, 37, 47, 57, 67, 71, 80, 90, 100, 110, 120, 125, 135, 145, 154, 163, 173, 181, 188, 198]","[2, 5, 7, 17, 27, 37, 47, 57, 67, 71, 80, 90, 100, 110, 120, 125, 135, 145, 154, 163, 173, 181, 188, 198, 200]"
27,27,"[0, 0, 0, 2, 2, 1, 1, 0, 0, 2, 4, 1, 1, 1, 0, 4, 3, 2, 2, 2, 1, 3, 2, 0, 0, 0, 3]","[""turn_left"", ""turn_left"", ""turn_left"", ""accelerate"", ""accelerate"", ""turn_right"", ""turn_right"", ""turn_left"", ""turn_left"", ""accelerate"", ""cruise"", ""turn_right"", ""turn_right"", ""turn_right"", ""turn_left"", ""cruise"", ""decelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""turn_right"", ""decelerate"", ""accelerate"", ""turn_left"", ""turn_left"", ""turn_left"", ""decelerate""]","[0, 2, 4, 8, 18, 28, 38, 48, 55, 62, 72, 82, 90, 98, 106, 114, 124, 133, 143, 153, 163, 171, 181, 191, 195, 197, 199]","[2, 4, 8, 18, 28, 38, 48, 55, 62, 72, 82, 90, 98, 106, 114, 124, 133, 143, 153, 163, 171, 181, 191, 195, 197, 199, 200]"
28,23,"[4, 2, 2, 2, 1, 2, 0, 0, 0, 0, 4, 1, 3, 2, 1, 4, 2, 1, 4, 1, 0, 2, 2]","[""cruise"", ""accelerate"", ""accelerate"", ""accelerate"", ""turn_right"", ""accelerate"", ""turn_left"", ""turn_left"", ""turn_left"", ""turn_left"", ""cruise"", ""turn_right"", ""decelerate"", ""accelerate"", ""turn_right"", ""cruise"", ""accelerate"", ""turn_right"", ""cruise"", ""turn_right"", ""turn_left"", ""accelerate"", ""accelerate""]","[0, 10, 20, 30, 40, 50, 60, 67, 74, 80, 86, 96, 105, 115, 125, 131, 141, 151, 159, 169, 177, 186, 196]","[10, 20, 30, 40, 50, 60, 67, 74, 80, 86, 96, 105, 115, 125, 131, 141, 151, 159, 169, 177, 186, 196, 200]"
29,23,"[2, 1, 2, 0, 0, 0, 0, 4, 1, 4, 2, 0, 2, 2, 4, 0, 1, 1, 2, 4, 2, 3, 2]","[""accelerate"", ""turn_right"", ""accelerate"", ""turn_left"", ""turn_left"", ""turn_left"", ""turn_left"", ""cruise"", ""turn_right"", ""cruise"", ""accelerate"", ""turn_left"", ""accelerate"", ""accelerate"", ""cruise"", ""turn_left"", ""turn_right"", ""turn_right"", ""accelerate"", ""cruise"", ""accelerate"", ""decelerate"", ""accelerate""]","[0, 10, 13, 23, 33, 43, 53, 63, 73, 79, 89, 99, 108, 118, 121, 131, 137, 147, 157, 167, 177, 187, 196]","[10, 13, 23, 33, 43, 53, 63, 73, 79, 89, 99, 108, 118, 121, 131, 137, 147, 157, 167, 177, 187, 196, 200]"
30,22,"[4, 2, 4, 0, 4, 2, 1, 4, 3, 2, 2, 0, 2, 2, 0, 4, 2, 1, 2, 0, 2, 2]","[""cruise"", ""accelerate"", ""cruise"", ""turn_left"", ""cruise"", ""accelerate"", ""turn_right"", ""cruise"", ""decelerate"", ""accelerate"", ""accelerate"", ""turn_left"", ""accelerate"", ""accelerate"", ""turn_left"", ""cruise"", ""accelerate"", ""turn_right"", ""accelerate"", ""turn_left"", ""accelerate"", ""accelerate""]","[0, 10, 20, 30, 40, 50, 60, 68, 78, 87, 97, 107, 114, 124, 130, 140, 150, 160, 167, 177, 183, 193]","[10, 20, 30, 40, 50, 60, 68, 78, 87, 97, 107, 114, 124, 130, 140, 150, 160, 167, 177, 183, 193, 200]"
31,26,"[1, 0, 2, 2, 1, 2, 1, 0, 0, 0, 4, 3, 2, 0, 1, 0, 1, 1, 1, 0, 1, 1, 3, 2, 3, 2]","[""turn_right"", ""turn_left"", ""accelerate"", ""accelerate"", ""turn_right"", ""accelerate"", ""turn_right"", ""turn_left"", ""turn_left"", ""turn_left"", ""cruise"", ""decelerate"", ""accelerate"", ""turn_left"", ""turn_right"", ""turn_left"", ""turn_right"", ""turn_right"", ""turn_right"", ""turn_left"", ""turn_right"", ""turn_right"", ""decelerate"", ""accelerate"", ""decelerate"", ""accelerate""]","[0, 2, 6, 16, 26, 36, 46, 56, 62, 68, 74, 84, 94, 104, 109, 116, 122, 129, 136, 143, 150, 157, 164, 174, 184, 192]","[2, 6, 16, 26, 36, 46, 56, 62, 68, 74, 84, 94, 104, 109, 116, 122, 129, 136, 143, 150, 157, 164, 174, 184, 192, 200]"
32,23,"[2, 1, 0, 4, 2, 1, 1, 0, 2, 1, 4, 2, 4, 4, 3, 4, 0, 3, 2, 0, 0, 1, 4]","[""accelerate"", ""turn_right"", ""turn_left"", ""cruise"", ""accelerate"", ""turn_right"", ""turn_right"", ""turn_left"", ""accelerate"", ""turn_right"", ""cruise"", ""accelerate"", ""cruise"", ""cruise"", ""decelerate"", ""cruise"", ""turn_left"", ""decelerate"", ""accelerate"", ""turn_left"", ""turn_left"", ""turn_right"", ""cruise""]","[0, 10, 12, 22, 32, 42, 52, 62, 68, 78, 86, 96, 104, 114, 124, 134, 144, 148, 156, 166, 173, 182, 190]","[10, 12, 22, 32, 42, 52, 62, 68, 78, 86, 96, 104, 114, 124, 134, 144, 148, 156, 166, 173, 182, 190, 200]"
33,24,"[0, 2, 0, 4, 3, 4, 2, 2, 2, 1, 0, 1, 4, 2, 3, 4, 2, 1, 3, 2, 3, 2, 1, 0]","[""turn_left"", ""accelerate"", ""turn_left"", ""cruise"", ""decelerate"", ""cruise"", ""accelerate"", ""accelerate"", ""accelerate"", ""turn_right"", ""turn_left"", ""turn_right"", ""cruise"", ""accelerate"", ""decelerate"", ""cruise"", ""accelerate"", ""turn_right"", ""decelerate"", ""accelerate"", ""decelerate"", ""accelerate"", ""turn_right"", ""turn_left""]","[0, 2, 12, 16, 26, 34, 44, 54, 64, 74, 84, 91, 98, 108, 118, 128, 138, 148, 154, 161, 171, 176, 186, 196]","[2, 12, 16, 26, 34, 44, 54, 64, 74, 84, 91, 98, 108, 118, 128, 138, 148, 154, 161, 171, 176, 186, 196, 200]"
34,27,"[4, 2, 3, 2, 0, 0, 0, 1, 2, 4, 1, 1, 1, 4, 3, 4, 4, 2, 1, 1, 4, 4, 0, 0, 1, 0, 0]","[""cruise"", ""accelerate"", ""decelerate"", ""accelerate"", ""turn_left"", ""turn_left"", ""turn_left"", ""turn_right"", ""accelerate"", ""cruise"", ""turn_right"", ""turn_right"", ""turn_right"", ""cruise"", ""decelerate"", ""cruise"", ""cruise"", ""accelerate"", ""turn_right"", ""turn_right"", ""cruise"", ""cruise"", ""turn_left"", ""turn_left"", ""turn_right"", ""turn_left"", ""turn_left""]","[0, 10, 20, 23, 33, 37, 42, 48, 55, 65, 75, 83, 90, 97, 107, 116, 126, 136, 146, 152, 159, 169, 179, 181, 184, 190, 196]","[10, 20, 23, 33, 37, 42, 48, 55, 65, 75, 83, 90, 97, 107, 116, 126, 136, 146, 152, 159, 169, 179, 181, 184, 190, 196, 200]"
35,27,"[0, 0, 0, 4, 0, 0, 2, 1, 0, 0, 1, 1, 1, 3, 4, 2, 0, 1, 0, 1, 1, 4, 0, 1, 1, 1, 1]","[""turn_left"", ""turn_left"", ""turn_left"", ""cruise"", ""turn_left"", ""turn_left"", ""accelerate"", ""turn_right"", ""turn_left"", ""turn_left"", ""turn_right"", ""turn_right"", ""turn_right"", ""decelerate"", ""cruise"", ""accelerate"", ""turn_left"", ""turn_right"", ""turn_left"", ""turn_right"", ""turn_right"", ""cruise"", ""turn_left"", ""turn_right"", ""turn_right"", ""turn_right"", ""turn_right""]","[0, 2, 4, 9, 19, 26, 34, 44, 51, 59, 68, 75, 82, 89, 99, 109, 119, 124, 131, 137, 145, 153, 163, 170, 178, 186, 194]","[2, 4, 9, 19, 26, 34, 44, 51, 59, 68, 75, 82, 89, 99, 109, 119, 124, 131, 137, 145, 153, 163, 170, 178, 186, 194, 200]"
36,26,"[4, 4, 4, 2, 2, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 4, 2, 1, 1, 2, 4]","[""cruise"", ""cruise"", ""cruise"", ""accelerate"", ""accelerate"", ""turn_left"", ""turn_left"", ""turn_left"", ""turn_right"", ""turn_right"", ""turn_right"", ""turn_right"", ""turn_right"", ""turn_right"", ""turn_right"", ""turn_right"", ""turn_right"", ""turn_right"", ""turn_right"", ""accelerate"", ""cruise"", ""accelerate"", ""turn_right"", ""turn_right"", ""accelerate"", ""cruise""]","[0, 10, 20, 30, 40, 50, 55, 61, 69, 77, 84, 91, 98, 106, 114, 122, 130, 138, 143, 147, 157, 167, 177, 182, 188, 198]","[10, 20, 30, 40, 50, 55, 61, 69, 77, 84, 91, 98, 106, 114, 122, 130, 138, 143, 147, 157, 167, 177, 182, 188, 198, 200]"
37,24,"[2, 4, 4, 2, 2, 2, 0, 4, 4, 4, 0, 0, 0, 1, 0, 1, 1, 3, 2, 0, 2, 0, 1, 1]","[""accelerate"", ""cruise"", ""cruise"", ""accelerate"", ""accelerate"", ""accelerate"", ""turn_left"", ""cruise"", ""cruise"", ""cruise"", ""turn_left"", ""turn_left"", ""turn_left"", ""turn_right"", ""turn_left"", ""turn_right"", ""turn_right"", ""decelerate"", ""accelerate"", ""turn_left"", ""accelerate"", ""turn_left"", ""turn_right"", ""turn_right""]","[0, 10, 20, 30, 40, 50, 60, 65, 75, 85, 95, 101, 107, 113, 121, 127, 135, 143, 153, 163, 172, 182, 192, 199]","[10, 20, 30, 40, 50, 60, 65, 75, 85, 95, 101, 107, 113, 121, 127, 135, 143, 153, 163, 172, 182, 192, 199, 200]"
38,23,"[4, 2, 2, 1, 4, 0, 2, 2, 2, 1, 0, 1, 1, 1, 0, 4, 0, 1, 3, 4, 2, 3, 4]","[""cruise"", ""accelerate"", ""accelerate"", ""turn_right"", ""cruise"", ""turn_left"", ""accelerate"", ""accelerate"", ""accelerate"", ""turn_right"", ""turn_left"", ""turn_right"", ""turn_right"", ""turn_right"", ""turn_left"", ""cruise"", ""turn_left"", ""turn_right"", ""decelerate"", ""cruise"", ""accelerate"", ""decelerate"", ""cruise""]","[0, 10, 20, 30, 40, 50, 56, 66, 76, 77, 86, 94, 102, 111, 120, 127, 137, 144, 153, 163, 173, 183, 190]","[10, 20, 30, 40, 50, 56, 66, 76, 77, 86, 94, 102, 111, 120, 127, 137, 144, 153, 163, 173, 183, 190, 200]"
39,17,"[2, 3, 2, 2, 2, 4, 2, 0, 0, 0, 0, 0, 1, 1, 4, 0, 1]","[""accelerate"", ""decelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""cruise"", ""accelerate"", ""turn_left"", ""turn_left"", ""turn_left"", ""turn_left"", ""turn_left"", ""turn_right"", ""turn_right"", ""cruise"", ""turn_left"", ""turn_right""]","[0, 10, 16, 26, 36, 46, 56, 66, 73, 80, 88, 97, 107, 114, 121, 131, 139]","[10, 16, 26, 36, 46, 56, 66, 73, 80, 88, 97, 107, 114, 121, 131, 139, 146]"
40,25,"[1, 1, 4, 2, 4, 4, 2, 2, 1, 0, 0, 0, 2, 2, 2, 2, 0, 2, 3, 2, 0, 2, 4, 1, 1]","[""turn_right"", ""turn_right"", ""cruise"", ""accelerate"", ""cruise"", ""cruise"", ""accelerate"", ""accelerate"", ""turn_right"", ""turn_left"", ""turn_left"", ""turn_left"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""turn_left"", ""accelerate"", ""decelerate"", ""accelerate"", ""turn_left"", ""accelerate"", ""cruise"", ""turn_right"", ""turn_right""]","[0, 2, 4, 14, 24, 34, 44, 54, 64, 72, 81, 88, 93, 103, 113, 114, 115, 125, 135, 145, 155, 165, 175, 185, 192]","[2, 4, 14, 24, 34, 44, 54, 64, 72, 81, 88, 93, 103, 113, 114, 115, 125, 135, 145, 155, 165, 175, 185, 192, 200]"
41,27,"[1, 1, 4, 4, 4, 0, 1, 0, 2, 2, 2, 2, 0, 2, 2, 2, 3, 2, 2, 0, 2, 2, 2, 3, 2, 0, 2]","[""turn_right"", ""turn_right"", ""cruise"", ""cruise"", ""cruise"", ""turn_left"", ""turn_right"", ""turn_left"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""turn_left"", ""accelerate"", ""accelerate"", ""accelerate"", ""decelerate"", ""accelerate"", ""accelerate"", ""turn_left"", ""accelerate"", ""accelerate"", ""accelerate"", ""decelerate"", ""accelerate"", ""turn_left"", ""accelerate""]","[0, 2, 4, 14, 24, 34, 44, 51, 60, 70, 77, 78, 79, 88, 98, 104, 105, 114, 124, 134, 144, 154, 164, 174, 184, 194, 197]","[2, 4, 14, 24, 34, 44, 51, 60, 70, 77, 78, 79, 88, 98, 104, 105, 114, 124, 134, 144, 154, 164, 174, 184, 194, 197, 200]"
42,24,"[0, 0, 0, 2, 2, 4, 1, 1, 1, 1, 1, 2, 1, 4, 1, 2, 1, 4, 0, 0, 4, 3, 2, 1]","[""turn_left"", ""turn_left"", ""turn_left"", ""accelerate"", ""accelerate"", ""cruise"", ""turn_right"", ""turn_right"", ""turn_right"", ""turn_right"", ""turn_right"", ""accelerate"", ""turn_right"", ""cruise"", ""turn_right"", ""accelerate"", ""turn_right"", ""cruise"", ""turn_left"", ""turn_left"", ""cruise"", ""decelerate"", ""accelerate"", ""turn_right""]","[0, 10, 14, 19, 29, 39, 49, 55, 62, 69, 76, 83, 91, 101, 111, 121, 131, 141, 151, 160, 169, 179, 189, 199]","[10, 14, 19, 29, 39, 49, 55, 62, 69, 76, 83, 91, 101, 111, 121, 131, 141, 151, 160, 169, 179, 189, 199, 200]"
43,23,"[4, 2, 1, 1, 1, 4, 0, 1, 1, 1, 3, 2, 2, 0, 0, 2, 3, 2, 2, 1, 0, 1, 1]","[""cruise"", ""accelerate"", ""turn_right"", ""turn_right"", ""turn_right"", ""cruise"", ""turn_left"", ""turn_right"", ""turn_right"", ""turn_right"", ""decelerate"", ""accelerate"", ""accelerate"", ""turn_left"", ""turn_left"", ""accelerate"", ""decelerate"", ""accelerate"", ""accelerate"", ""turn_right"", ""turn_left"", ""turn_right"", ""turn_right""]","[0, 10, 20, 30, 40, 50, 60, 67, 74, 81, 88, 96, 106, 116, 124, 131, 141, 151, 161, 171, 179, 187, 193]","[10, 20, 30, 40, 50, 60, 67, 74, 81, 88, 96, 106, 116, 124, 131, 141, 151, 161, 171, 179, 187, 193, 200]"
44,23,"[4, 2, 4, 1, 0, 4, 2, 1, 4, 1, 2, 1, 1, 4, 0, 2, 2, 0, 0, 3, 4, 2, 0]","[""cruise"", ""accelerate"", ""cruise"", ""turn_right"", ""turn_left"", ""cruise"", ""accelerate"", ""turn_right"", ""cruise"", ""turn_right"", ""accelerate"", ""turn_right"", ""turn_right"", ""cruise"", ""turn_left"", ""accelerate"", ""accelerate"", ""turn_left"", ""turn_left"", ""decelerate"", ""cruise"", ""accelerate"", ""turn_left""]","[0, 10, 20, 30, 40, 45, 55, 65, 73, 83, 91, 101, 109, 117, 127, 135, 145, 155, 165, 172, 178, 188, 198]","[10, 20, 30, 40, 45, 55, 65, 73, 83, 91, 101, 109, 117, 127, 135, 145, 155, 165, 172, 178, 188, 198, 200]"
45,26,"[1, 1, 2, 0, 2, 2, 2, 2, 3, 2, 2, 2, 1, 0, 1, 1, 3, 2, 3, 2, 1, 4, 4, 2, 2, 0]","[""turn_right"", ""turn_right"", ""accelerate"", ""turn_left"", ""accelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""decelerate"", ""accelerate"", ""accelerate"", ""accelerate"", ""turn_right"", ""turn_left"", ""turn_right"", ""turn_right"", ""decelerate"", ""accelerate"", ""decelerate"", ""accelerate"", ""turn_right"", ""cruise"", ""cruise"", ""accelerate"", ""accelerate"", ""turn_left""]","[0, 2, 4, 14, 24, 34, 39, 40, 41, 51, 61, 71, 81, 89, 96, 103, 110, 120, 130, 140, 150, 157, 167, 177, 187, 197]","[2, 4, 14, 24, 34, 39, 40, 41, 51, 61, 71, 81, 89, 96, 103, 110, 120, 130, 140, 150, 157, 167, 177, 187, 197, 200]"
46,21,"[4, 2, 1, 1, 1, 2, 1, 3, 4, 2, 2, 2, 1, 1, 0, 1, 1, 3, 2, 0, 3]","[""cruise"", ""accelerate"", ""turn_right"", ""turn_right"", ""turn_right"", ""accelerate"", ""turn_right"", ""decelerate"", ""cruise"", ""accelerate"", ""accelerate"", ""accelerate"", ""turn_right"", ""turn_right"", ""turn_left"", ""turn_right"", ""turn_right"", ""decelerate"", ""accelerate"", ""turn_left"", ""decelerate""]","[0, 10, 20, 30, 40, 50, 60, 70, 79, 89, 99, 109, 119, 129, 139, 146, 156, 166, 175, 185, 192]","[10, 20, 30, 40, 50, 60, 70, 79, 89, 99, 109, 119, 129, 139, 146, 156, 166, 175, 185, 192, 200]"
47,24,"[1, 1, 2, 2, 2, 0, 2, 4, 2, 4, 4, 3, 2, 2, 0, 4, 3, 2, 0, 3, 4, 2, 4, 3]","[""turn_right"", ""turn_right"", ""accelerate"", ""accelerate"", ""accelerate"", ""turn_left"", ""accelerate"", ""cruise"", ""accelerate"", ""cruise"", ""cruise"", ""decelerate"", ""accelerate"", ""accelerate"", ""turn_left"", ""cruise"", ""decelerate"", ""accelerate"", ""turn_left"", ""decelerate"", ""cruise"", ""accelerate"", ""cruise"", ""decelerate""]","[0, 1, 2, 12, 22, 32, 42, 52, 62, 64, 74, 84, 94, 104, 112, 121, 131, 141, 151, 157, 167, 177, 187, 197]","[1, 2, 12, 22, 32, 42, 52, 62, 64, 74, 84, 94, 104, 112, 121, 131, 141, 151, 157, 167, 177, 187, 197, 200]"
48,26,"[4, 2, 1, 0, 1, 2, 2, 4, 2, 0, 2, 0, 4, 0, 3, 2, 4, 2, 3, 2, 1, 0, 2, 2, 2, 0]","[""cruise"", ""accelerate"", ""turn_right"", ""turn_left"", ""turn_right"", ""accelerate"", ""accelerate"", ""cruise"", ""accelerate"", ""turn_left"", ""accelerate"", ""turn_left"", ""cruise"", ""turn_left"", ""decelerate"", ""accelerate"", ""cruise"", ""accelerate"", ""decelerate"", ""accelerate"", ""turn_right"", ""turn_left"", ""accelerate"", ""accelerate"", ""accelerate"", ""turn_left""]","[0, 10, 20, 25, 32, 39, 49, 59, 69, 73, 81, 90, 97, 107, 113, 123, 133, 143, 153, 163, 173, 179, 185, 195, 198, 199]","[10, 20, 25, 32, 39, 49, 59, 69, 73, 81, 90, 97, 107, 113, 123, 133, 143, 153, 163, 173, 179, 185, 195, 198, 199, 200]"
49,25,"[2, 2, 0, 1, 4, 3, 2, 1, 2, 1, 1, 2, 0, 1, 1, 2, 2, 3, 4, 3, 2, 4, 1, 0, 4]","[""accelerate"", ""accelerate"", ""turn_left"", ""turn_right"", ""cruise"", ""decelerate"", ""accelerate"", ""turn_right"", ""accelerate"", ""turn_right"", ""turn_right"", ""accelerate"", ""turn_left"", ""turn_right"", ""turn_right"", ""accelerate"", ""accelerate"", ""decelerate"", ""cruise"", ""decelerate"", ""accelerate"", ""cruise"", ""turn_right"", ""turn_left"", ""cruise""]","[0, 10, 20, 24, 30, 40, 47, 57, 67, 77, 87, 97, 107, 115, 122, 129, 139, 146, 156, 166, 169, 179, 189, 194, 197]","[10, 20, 24, 30, 40, 47, 57, 67, 77, 87, 97, 107, 115, 122, 129, 139, 146, 156, 166, 169, 179, 189, 194, 197, 200]"
50,23,"[2, 0, 2, 1, 0, 4, 1, 2, 4, 3, 2, 2, 0, 3, 4, 4, 2, 0, 4, 2, 0, 4, 1]","[""accelerate"", ""turn_left"", ""accelerate"", ""turn_right"", ""turn_left"", ""cruise"", ""turn_right"", ""accelerate"", ""cruise"", ""decelerate"", ""accelerate"", ""accelerate"", ""turn_left"", ""decelerate"", ""cruise"", ""cruise"", ""accelerate"", ""turn_left"", ""cruise"", ""accelerate"", ""turn_left"", ""cruise"", ""turn_right""]","[0, 10, 20, 30, 36, 44, 54, 59, 69, 79, 89, 99, 109, 117, 127, 137, 147, 157, 161, 171, 181, 189, 199]","[10, 20, 30, 36, 44, 54, 59, 69, 79, 89, 99, 109, 117, 127, 137, 147, 157, 161, 171, 181, 189, 199, 200]"
51,24,"[4, 2, 4, 4, 0, 0, 1, 4, 2, 2, 1, 1, 2, 1, 2, 1, 1, 1, 1, 4, 1, 1, 1, 1]","[""cruise"", ""accelerate"", ""cruise"", ""cruise"", ""turn_left"", ""turn_left"", ""turn_right"", ""cruise"", ""accelerate"", ""accelerate"", ""turn_right"", ""turn_right"", ""accelerate"", ""turn_right"", ""accelerate"", ""turn_right"", ""turn_right"", ""turn_right"", ""turn_right"", ""cruise"", ""turn_right"", ""turn_right"", ""turn_right"", ""turn_right""]","[0, 10, 20, 30, 40, 43, 48, 58, 68, 78, 88, 98, 106, 116, 122, 132, 137, 142, 147, 153, 163, 170, 180, 190]","[10, 20, 30, 40, 43, 48, 58, 68, 78, 88, 98, 106, 116, 122, 132, 137, 142, 147, 153, 163, 170, 180, 190, 200]"
52,25,"[0, 1, 2, 2, 1, 1, 2, 4, 4, 0, 2, 1, 2, 4, 4, 2, 0, 0, 4, 2, 4, 4, 4, 1, 0]","[""turn_left"", ""turn_right"", ""accelerate"", ""accelerate"", ""turn_right"", ""turn_right"", ""accelerate"", ""cruise"", ""cruise"", ""turn_left"", ""accelerate"", ""turn_right"", ""accelerate"", ""cruise"", ""cruise"", ""accelerate"", ""turn_left"", ""turn_left"", ""cruise"", ""accelerate"", ""cruise"", ""cruise"", ""cruise"", ""turn_right"", ""turn_left""]","[0, 1, 11, 21, 31, 33, 36, 46, 56, 66, 71, 81, 87, 97, 107, 117, 127, 133, 139, 149, 154, 164, 174, 184, 194]","[1, 11, 21, 31, 33, 36, 46, 56, 66, 71, 81, 87, 97, 107, 117, 127, 133, 139, 149, 154, 164, 174, 184, 194, 200]"
53,24,"[2, 1, 2, 4, 2, 4, 2, 2, 4, 4, 4, 0, 2, 2, 0, 3, 2, 0, 3, 2, 0, 1, 0, 0]","[""accelerate"", ""turn_right"", ""accelerate"", ""cruise"", ""accelerate"", ""cruise"", ""accelerate"", ""accelerate"", ""cruise"", ""cruise"", ""cruise"", ""turn_left"", ""accelerate"", ""accelerate"", ""turn_left"", ""decelerate"", ""accelerate"", ""turn_left"", ""decelerate"", ""accelerate"", ""turn_left"", ""turn_right"", ""turn_left"", ""turn_left""]","[0, 10, 11, 21, 31, 41, 51, 61, 71, 81, 91, 101, 108, 118, 128, 136, 146, 156, 160, 170, 180, 183, 188, 198]","[10, 11, 21, 31, 41, 51, 61, 71, 81, 91, 101, 108, 118, 128, 136, 146, 156, 160, 170, 180, 183, 188, 198, 200]"
